00000158/17,201701,LIMPIEZA Y RECOLECCION,CESTOS Y CONTENEDORES,LIMPIEZA/VACIADO DE CONTENEDOR,SOLICITUD,1/1/2017,1:16:15 p.m.,COMUNA 2,RECOLETA,LAPRIDA,924,,-34.5976859272688,-58.4093015473077,WEB,FEMENINO,CERRADO
00000159/17,201701,TRANSITO,VEHICULOS ABANDONADOS,REMOCION DE VEHICULO / AUTO ABANDONADO,SOLICITUD,1/1/2017,1:17:26 p.m.,COMUNA 5,ALMAGRO,BULNES,968,,-34.6004091576007,-58.4178068435413,WEB,FEMENINO,CERRADO
00000161/17,201701,CALLES Y VEREDAS,MOBILIARIO URBANO,REPARACION DE REJAS EN ESQUINA,SOLICITUD,1/1/2017,1:19:28 p.m.,COMUNA 13,NUÑEZ,LARRALDE, CRISOLOGO,1949,,-34.5433085976665,-58.4625218641361,APP,MASCULINO,CERRADO
00000164/17,201701,RECICLADO Y PROTECCION AMBIENTAL,RUIDOS MOLESTOS, EMANACIONES O DERRAMES,MALOS OLORES / HUMOS / GASES TOXICOS,DENUNCIA,1/1/2017,1:24:10 p.m.,COMUNA 12,VILLA PUEYRREDON,LARSEN,2627,,-34.5772823920207,-58.5057460252872,WEB,MASCULINO,CERRADO
00000165/17,201701,CALLES Y VEREDAS,REPARACION DE VEREDA,REPARACION DE VEREDA,SOLICITUD,1/1/2017,1:30:50 p.m.,COMUNA 7,FLORES,ALVAREZ, DONATO, TTE. GRAL.,790,,-34.6167636772321,-58.4581766506984,WEB,FEMENINO,CERRADO
00000176/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,1:50:00 p.m.,COMUNA 14,PALERMO,DEL LIBERTADOR AV.,4350,,-34.5694335044537,-58.4269818737197,APP,MASCULINO,CERRADO
00000179/17,201701,FISCALIZACION ACTIVIDADES COMERCIALES,DEFENSA AL CONSUMIDOR,INCONVENIENTES PARA EL ESTACIONAMIENTO DE BICICLETAS EN GARAJES,DENUNCIA,1/1/2017,1:52:58 p.m.,COMUNA 14,PALERMO,BONPLAND,2461,,-34.5773736555114,-58.4304164415336,WEB,MASCULINO,ABIERTO
00000185/17,201701,FISCALIZACION ACTIVIDADES COMERCIALES,DEFENSA AL CONSUMIDOR,INCONVENIENTES PARA EL ESTACIONAMIENTO DE BICICLETAS EN GARAJES,DENUNCIA,1/1/2017,2:03:16 p.m.,COMUNA 14,PALERMO,FITZ ROY,2338,,-34.578965451459,-58.4304663829515,WEB,MASCULINO,ABIERTO
00000187/17,201701,LIMPIEZA Y RECOLECCION,RESIDUOS VOLUMINOSOS,RETIRO DE RESIDUOS VOLUMINOSOS (MUEBLES Y ELECTRODOMESTICOS),SERVICIO,1/1/2017,2:05:37 p.m.,COMUNA 10,VERSALLES,PORCEL DE PERALTA, MANUEL,1018,,-34.6256535395335,-58.5250465263661,WEB,MASCULINO,CERRADO
00000188/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,2:08:35 p.m.,COMUNA 13,COLEGIALES,FREIRE, RAMON, CAP. GRAL.,1133,,-34.5742235485499,-58.4545791906817,WEB,FEMENINO,CERRADO
00000190/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,2:10:49 p.m.,COMUNA 12,VILLA URQUIZA,GALVAN,2747,,-34.5699135847084,-58.4847226950249,APP,FEMENINO,CERRADO
00000197/17,201701,SEGURIDAD,PRESENCIA POLICIAL,MAYOR PRESENCIA POLICIAL,REPORTE,1/1/2017,2:22:20 p.m.,COMUNA 1,CONSTITUCION,SANTIAGO DEL ESTERO,1028,,-34.6202111387401,-58.3843113920841,WEB,MASCULINO,ABIERTO
00000211/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,2:37:27 p.m.,COMUNA 6,CABALLITO,ARENGREEN,709,,-34.6109796036361,-58.4432873206858,WEB,FEMENINO,CERRADO
00000213/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,2:40:14 p.m.,COMUNA 12,SAAVEDRA,RAMALLO,4453,,-34.5514751134115,-58.4918150457874,APP,MASCULINO,CERRADO
00000222/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,2:49:36 p.m.,COMUNA 3,SAN CRISTOBAL,CALVO, CARLOS,2162,,-34.6207124025181,-58.3965544284946,APP,FEMENINO,CERRADO
00000225/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,2:52:43 p.m.,COMUNA 3,SAN CRISTOBAL,CALVO, CARLOS,2180,,-34.6207241204813,-58.3967350076356,APP,FEMENINO,CERRADO
00000237/17,201701,ARBOLADO Y ESPACIOS VERDES,PODA DE ARBOL Y DESPEJE DE LUMINARIA,PODA INTEGRAL / DESPEJE DE LUMINARIA,SOLICITUD,1/1/2017,3:12:53 p.m.,COMUNA 13,BELGRANO,ECHEVERRIA,3105,,-34.5670197008567,-58.462799260486,APP,MASCULINO,CERRADO
00000245/17,201701,FISCALIZACION ACTIVIDADES COMERCIALES,HABILITACIONES Y PERMISOS,ESTABLECIMIENTO SIN HABILITACION,DENUNCIA,1/1/2017,3:17:57 p.m.,COMUNA 5,BOEDO,BOEDO AV.,969,,-34.6251070543543,-58.4162242527983,WEB,FEMENINO,CERRADO
00000248/17,201701,ARBOLADO Y ESPACIOS VERDES,PODA DE ARBOL Y DESPEJE DE LUMINARIA,PODA INTEGRAL / DESPEJE DE LUMINARIA,SOLICITUD,1/1/2017,3:19:35 p.m.,COMUNA 13,BELGRANO,ZAPIOLA,1920,,-34.5674685079431,-58.4621309767717,APP,MASCULINO,CERRADO
00000251/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,3:22:37 p.m.,COMUNA 13,BELGRANO,ZAPIOLA,1920,,-34.5674685079431,-58.4621309767717,APP,MASCULINO,CERRADO
00000260/17,201701,CALLES Y VEREDAS,REPARACION DE BACHES,REPARACION DE BACHE,SOLICITUD,1/1/2017,3:32:17 p.m.,COMUNA 12,VILLA URQUIZA,LUGONES,1880,,-34.5759880333187,-58.4752485748229,WEB,FEMENINO,CERRADO
00000261/17,201701,LIMPIEZA Y RECOLECCION,LIMPIEZA DE VIA PUBLICA,MEJORA DE BARRIDO,SOLICITUD,1/1/2017,3:33:04 p.m.,COMUNA 7,PARQUE CHACABUCO,LAFERRERE, GREGORIO DE,1760,,-34.6327518516104,-58.4508507644746,APP,MASCULINO,CERRADO
00000271/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,3:53:20 p.m.,COMUNA 13,NUÑEZ,CUBA,3200,,-34.5511602644748,-58.4637933254241,APP,MASCULINO,CERRADO
00000273/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,3:54:58 p.m.,COMUNA 13,NUÑEZ,GUAYRA,2300,,-34.5522733212586,-58.4640804287875,APP,MASCULINO,CERRADO
00000324/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,4:58:35 p.m.,COMUNA 15,PARQUE CHAS,DE LOS INCAS AV.,4702,,-34.5831854102268,-58.4767309168926,WEB,MASCULINO,CERRADO
00000286/17,201701,CONTROL EDILICIO, OBRAS Y CATASTRO,CONTROL DE OBRAS,CONSTRUCCION SIN PERMISO,DENUNCIA,1/1/2017,4:09:10 p.m.,COMUNA 9,LINIERS,COSQUIN,1116,,-34.6506081683778,-58.5198998022826,WEB,MASCULINO,CERRADO
00000289/17,201701,ARBOLADO Y ESPACIOS VERDES,EXTRACCION DE ARBOL,EXTRACCION DE ARBOL,SOLICITUD,1/1/2017,4:11:06 p.m.,COMUNA 10,FLORESTA,VALLESE, FELIPE,3900,,-34.6263226616083,-58.4850354384199,WEB,MASCULINO,CERRADO
00000290/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,4:12:05 p.m.,COMUNA 13,NUÑEZ,GRECIA,3123,,-34.5503650101659,-58.4609319598266,WEB,MASCULINO,CERRADO
00000291/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,4:13:40 p.m.,COMUNA 13,NUÑEZ,CAMPOS SALLES,2200,,-34.5510286380226,-58.4637071040688,APP,MASCULINO,CERRADO
00000295/17,201701,ARBOLADO Y ESPACIOS VERDES,PODA DE ARBOL Y DESPEJE DE LUMINARIA,PODA INTEGRAL / DESPEJE DE LUMINARIA,SOLICITUD,1/1/2017,4:15:41 p.m.,COMUNA 13,NUÑEZ,GRECIA,3123,,-34.5503650101659,-58.4609319598266,WEB,MASCULINO,CERRADO
00000297/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,4:16:31 p.m.,COMUNA 13,NUÑEZ,CUBA,3200,,-34.5511602644748,-58.4637933254241,APP,MASCULINO,CERRADO
00000305/17,201701,LIMPIEZA Y RECOLECCION,LIMPIEZA DE VIA PUBLICA,RECOLECCION DE RESIDUOS FUERA DEL CONTENEDOR,SOLICITUD,1/1/2017,4:23:45 p.m.,COMUNA 5,ALMAGRO,LAVALLE,3781,,-34.5996007466586,-58.4187176945226,WEB,FEMENINO,CERRADO
00000308/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,4:37:02 p.m.,COMUNA 15,VILLA CRESPO,BRAVARD,1194,,-34.6037260907208,-58.4392410037179,WEB,FEMENINO,CERRADO
00000310/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,4:39:30 p.m.,COMUNA 13,NUÑEZ,VUELTA DE OBLIGADO,3700,,-34.5476331978653,-58.4676797425066,APP,MASCULINO,CERRADO
00000311/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,4:41:04 p.m.,COMUNA 14,PALERMO,CERVIÑO AV.,3802,,-34.5791098707024,-58.4126748541614,APP,MASCULINO,CERRADO
00000315/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,4:45:07 p.m.,COMUNA 1,PUERTO MADERO,GUEMES, MACACHA,351,,-34.6051842566728,-58.3635514058248,APP,MASCULINO,CERRADO
00000319/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,4:54:16 p.m.,COMUNA 14,PALERMO,CERVIÑO AV.,3809,,-34.578926711299,-58.4125475964553,APP,MASCULINO,CERRADO
00000320/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,4:54:56 p.m.,COMUNA 15,PARQUE CHAS,GANDARA,,BAUNESS,-34.5834481488456,-58.4812203775345,WEB,MASCULINO,CERRADO
00000322/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA ENCENDIDA DURANTE EL DIA,SOLICITUD,1/1/2017,4:57:14 p.m.,COMUNA 15,PARQUE CHAS,DE LOS INCAS AV.,4630,,-34.5825002075019,-58.475822119614,WEB,MASCULINO,CERRADO
00000339/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,5:18:27 p.m.,COMUNA 11,VILLA SANTA RITA,CONCORDIA,1524,,-34.617764175363,-58.486254814554,APP,MASCULINO,CERRADO
00000352/17,201701,ARBOLADO Y ESPACIOS VERDES,PODA DE ARBOL Y DESPEJE DE LUMINARIA,PODA INTEGRAL / DESPEJE DE LUMINARIA,SOLICITUD,1/1/2017,5:35:15 p.m.,COMUNA 13,BELGRANO,MOLDES,1663,,-34.5675771708259,-58.456019543445,APP,MASCULINO,CERRADO
00000363/17,201701,ARBOLADO Y ESPACIOS VERDES,PARQUES Y PLAZAS,REPARACION DE FUENTES EN PARQUE / PLAZA,SOLICITUD,1/1/2017,5:55:21 p.m.,COMUNA 1,SAN TELMO,BRASIL AV.,350,,-34.6253394856959,-58.369737505754,WEB,FEMENINO,CERRADO
00000365/17,201701,ARBOLADO Y ESPACIOS VERDES,PROBLEMA CON INTERVENCIONES DE ARBOLADO,FALTA DE RECOLECCION DE RESTOS DE PODA DE ARBOLADO PUBLICO,SOLICITUD,1/1/2017,5:59:50 p.m.,COMUNA 11,VILLA DEVOTO,NAVARRO,3392,,-34.5982591300637,-58.5013682487568,WEB,FEMENINO,CERRADO
00000376/17,201701,TRANSITO,VEHICULOS ABANDONADOS,REMOCION DE VEHICULO / AUTO ABANDONADO,SOLICITUD,1/1/2017,6:17:12 p.m.,COMUNA 7,PARQUE CHACABUCO,SENILLOSA,1850,,-34.6376552944608,-58.4255829457835,WEB,FEMENINO,CERRADO
00000457/17,201701,CALLES Y VEREDAS,REPARACION DE BACHES,REPARACION DE BACHE,SOLICITUD,1/1/2017,7:35:54 p.m.,COMUNA 11,VILLA DEVOTO,JUAREZ, BENITO,3360,,-34.6095380053818,-58.5143576398908,APP,FEMENINO,CERRADO
00000384/17,201701,LIMPIEZA Y RECOLECCION,LIMPIEZA DE VIA PUBLICA,MEJORA DE BARRIDO,SOLICITUD,1/1/2017,6:21:01 p.m.,COMUNA 6,CABALLITO,ARANGUREN, JUAN F., DR.,675,,-34.6143345920682,-58.4421141972505,APP,FEMENINO,CERRADO
00000386/17,201701,LIMPIEZA Y RECOLECCION,LIMPIEZA DE VIA PUBLICA,MEJORA DE BARRIDO,SOLICITUD,1/1/2017,6:22:14 p.m.,COMUNA 11,VILLA DEL PARQUE,MELINCUE,3025,,-34.6018942432125,-58.4924643741451,APP,FEMENINO,CERRADO
00000390/17,201701,ARBOLADO Y ESPACIOS VERDES,PROBLEMA CON INTERVENCIONES DE ARBOLADO,FALTA DE RECOLECCION DE RESTOS DE PODA DE ARBOLADO PUBLICO,SOLICITUD,1/1/2017,6:26:07 p.m.,COMUNA 8,VILLA RIACHUELO,COSQUIN,4639,,-34.6845832119217,-58.4776741210181,APP,MASCULINO,CERRADO
00000402/17,201701,MEDIOS DE TRANSPORTE,BICICLETAS,INCONVENIENTES CON ECOBICIS,QUEJA,1/1/2017,6:43:51 p.m.,COMUNA 2,RECOLETA,SANTA FE AV.,2843,,-34.5921328590542,-58.4064725767575,WEB,FEMENINO,CERRADO
00000407/17,201701,SALUD Y SERVICIOS SOCIALES,ENFERMEDADES TRANSMITIDAS POR MOSQUITOS,CRIADEROS DE MOSQUITOS,SOLICITUD,1/1/2017,6:50:56 p.m.,COMUNA 5,ALMAGRO,YATAY,339,,-34.608214236959,-58.4291347755771,WEB,FEMENINO,CERRADO
00000428/17,201701,ORDENAMIENTO DEL ESPACIO PUBLICO,OCUPACION INDEBIDA,OCUPACION INDEBIDA POR LOCAL COMERCIAL,DENUNCIA,1/1/2017,7:18:53 p.m.,COMUNA 5,ALMAGRO,BRAVO, MARIO,120,,-34.6092387395106,-58.4174792223005,WEB,MASCULINO,CERRADO
00000430/17,201701,LIMPIEZA Y RECOLECCION,CESTOS Y CONTENEDORES,LIMPIEZA/VACIADO DE CONTENEDOR,SOLICITUD,1/1/2017,7:20:15 p.m.,COMUNA 7,FLORES,YERBAL,2291,,-34.626965929372,-58.4611464275086,APP,MASCULINO,CERRADO
00000433/17,201701,LIMPIEZA Y RECOLECCION,RESIDUOS VOLUMINOSOS,RETIRO DE RESIDUOS VOLUMINOSOS (MUEBLES Y ELECTRODOMESTICOS),SERVICIO,1/1/2017,7:21:33 p.m.,COMUNA 7,FLORES,YERBAL,2263,,-34.626965929372,-58.4611464275086,APP,MASCULINO,CERRADO
00000434/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,7:22:13 p.m.,COMUNA 3,BALVANERA,PASO,380,,-34.6051991112679,-58.403653836266,WEB,MASCULINO,CERRADO
00000437/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,7:24:36 p.m.,COMUNA 12,VILLA URQUIZA,IBERA,4234,,-34.5631407930163,-58.4824879902454,APP,MASCULINO,CERRADO
00000447/17,201701,LIMPIEZA Y RECOLECCION,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,SERVICIO,1/1/2017,7:28:35 p.m.,COMUNA 13,NUÑEZ,3 DE FEBRERO,3363,,-34.5478729084935,-58.4609736465662,WEB,FEMENINO,CERRADO
00000453/17,201701,MEDIOS DE TRANSPORTE,BICICLETAS,INCONVENIENTES CON ECOBICIS,QUEJA,1/1/2017,7:33:58 p.m.,COMUNA 15,CHACARITA,GUZMAN,101,,-34.5918774844749,-58.4494670248485,WEB,MASCULINO,CERRADO
00000466/17,201701,LIMPIEZA Y RECOLECCION,CESTOS Y CONTENEDORES,INSTALACION/REPARACION DE CONTENEDOR,SOLICITUD,1/1/2017,7:39:22 p.m.,COMUNA 12,VILLA PUEYRREDON,PAZ, GRAL. AV.,5172,,-34.573603117785,-58.5106597538662,APP,FEMENINO,CERRADO
00000467/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,7:40:38 p.m.,COMUNA 10,VILLA LURO,FALCON, RAMON L.,CNEL.,4908,,-34.6383691578946,-58.496470046117,APP,MASCULINO,CERRADO
00000470/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,7:42:03 p.m.,COMUNA 10,VILLA LURO,LEOPARDI,143,,-34.6390528283598,-58.4977319427819,APP,MASCULINO,CERRADO
00000492/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,8:01:34 p.m.,COMUNA 10,VILLA LURO,RAFAELA,5191,,-34.6400771637539,-58.5002726010529,APP,MASCULINO,CERRADO
00000495/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,8:02:50 p.m.,COMUNA 10,VILLA LURO,RAFAELA,5124,,-34.6400305981968,-58.4993854203569,APP,MASCULINO,CERRADO
00000496/17,201701,LIMPIEZA Y RECOLECCION,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,SERVICIO,1/1/2017,8:03:57 p.m.,COMUNA 5,ALMAGRO,RIVADAVIA AV.,4447,,-34.6145874648899,-58.4282875320956,WEB,MASCULINO,CERRADO
00000509/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA ENCENDIDA DURANTE EL DIA,SOLICITUD,1/1/2017,8:14:56 p.m.,COMUNA 1,SAN NICOLAS,CORDOBA AV.,420,,-34.5986277048618,-58.3731701721472,WEB,MASCULINO,CERRADO
00000512/17,201701,LIMPIEZA Y RECOLECCION,CESTOS Y CONTENEDORES,INSTALACION/REPARACION DE CONTENEDOR,SOLICITUD,1/1/2017,8:28:34 p.m.,COMUNA 13,COLEGIALES,OLAGUER Y FELIU, VIRREY,3460,,-34.5764346888144,-58.4593754436234,WEB,FEMENINO,CERRADO
00000515/17,201701,CALLES Y VEREDAS,REPARACION DE VEREDA,REPARACION DE VEREDA,SOLICITUD,1/1/2017,8:29:35 p.m.,COMUNA 13,BELGRANO,SUCRE, ANTONIO JOSE DE, MCAL.,850,,-34.5543494400756,-58.4388671746727,APP,MASCULINO,ABIERTO
00000524/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,8:33:16 p.m.,COMUNA 1,CONSTITUCION,HUMBERTO 1°,1425,,-34.6211420299895,-58.3862354741761,WEB,MASCULINO,CERRADO
00000528/17,201701,MEDIOS DE TRANSPORTE,COLECTIVOS,REPARACION DE REFUGIO DE COLECTIVO,SOLICITUD,1/1/2017,8:34:30 p.m.,COMUNA 12,SAAVEDRA,CABILDO AV.,3950,,-34.5472322588568,-58.4697345541444,WEB,FEMENINO,CERRADO
00000532/17,201701,TRANSITO,VEHICULOS ABANDONADOS,REMOCION DE VEHICULO / AUTO ABANDONADO,SOLICITUD,1/1/2017,8:36:05 p.m.,COMUNA 15,VILLA CRESPO,URIARTE,1050,,-34.5913171738045,-58.4379370128306,WEB,MASCULINO,CERRADO
00000534/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,8:38:29 p.m.,COMUNA 3,BALVANERA,SAN LUIS,2721,,-34.5998289088688,-58.40441614922,APP,FEMENINO,CERRADO
00000542/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,8:46:08 p.m.,COMUNA 13,BELGRANO,MELIAN AV.,2101,,-34.5684828162478,-58.4677843565482,WEB,MASCULINO,CERRADO
00000545/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,8:48:08 p.m.,COMUNA 10,VILLA LURO,DANTE,203,,-34.6402849259698,-58.5004589540568,APP,MASCULINO,CERRADO
00000546/17,201701,TRANSITO,VEHICULOS ABANDONADOS,REMOCION DE VEHICULO / AUTO ABANDONADO,SOLICITUD,1/1/2017,8:48:29 p.m.,COMUNA 15,VILLA CRESPO,URIARTE,1036,,-34.5913641621728,-58.4380101481313,WEB,MASCULINO,CERRADO
00000549/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,8:49:36 p.m.,COMUNA 10,VILLA LURO,DANTE,227,,-34.6403504230614,-58.5004465423892,APP,MASCULINO,CERRADO
00000551/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,8:50:05 p.m.,COMUNA 13,BELGRANO,MELIAN AV.,2101,,-34.5684828162478,-58.4677843565482,WEB,MASCULINO,CERRADO
00000555/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,8:52:09 p.m.,COMUNA 10,VILLA LURO,ESCALADA AV.,307,,-34.6408128705568,-58.5005169586526,APP,MASCULINO,CERRADO
00000558/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,8:53:28 p.m.,COMUNA 10,VILLA LURO,CAJARAVILLA,5135,,-34.6411837724459,-58.4991640408925,APP,MASCULINO,CERRADO
00000560/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,8:53:54 p.m.,COMUNA 13,BELGRANO,JURAMENTO,3685,,-34.569454885927,-58.4693051492658,WEB,MASCULINO,CERRADO
00000561/17,201701,ARBOLADO Y ESPACIOS VERDES,PARQUES Y PLAZAS,INSTALACION DE BANCO EN PARQUE / PLAZA,SOLICITUD,1/1/2017,8:54:05 p.m.,COMUNA 12,VILLA URQUIZA,ECHEVERRIA,4301,,-34.5740398698561,-58.4747917852801,APP,MASCULINO,ABIERTO
00000562/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,8:54:47 p.m.,COMUNA 10,VILLA LURO,LEOPARDI,242,,-34.640262232422,-58.49738335449,APP,MASCULINO,CERRADO
00000570/17,201701,LIMPIEZA Y RECOLECCION,LIMPIEZA DE VIA PUBLICA,MEJORA DE BARRIDO,SOLICITUD,1/1/2017,8:58:52 p.m.,COMUNA 14,PALERMO,REPUBLICA ARABE SIRIA,2521,,-34.5844686880951,-58.4165349804466,APP,MASCULINO,CERRADO
00000572/17,201701,LIMPIEZA Y RECOLECCION,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,SERVICIO,1/1/2017,8:59:36 p.m.,COMUNA 11,VILLA DEVOTO,LLAVALLOL,5071,,-34.5872351876997,-58.5115904455954,WEB,FEMENINO,CERRADO
00000573/17,201701,LIMPIEZA Y RECOLECCION,LIMPIEZA DE VIA PUBLICA,MEJORA DE BARRIDO,SOLICITUD,1/1/2017,9:00:08 p.m.,COMUNA 5,BOEDO,BOEDO AV.,1799,,-34.6352197843062,-58.4162744318844,APP,MASCULINO,CERRADO
00000575/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,9:01:09 p.m.,COMUNA 13,BELGRANO,ECHEVERRIA,3099,,-34.5668185725178,-58.462460351003,WEB,MASCULINO,CERRADO
00000578/17,201701,TRANSITO,VEHICULOS ABANDONADOS,REMOCION DE VEHICULO / AUTO ABANDONADO,SOLICITUD,1/1/2017,9:02:18 p.m.,COMUNA 15,VILLA CRESPO,URIARTE,1058,,-34.5912701222582,-58.4378637141323,WEB,MASCULINO,CERRADO
00000581/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,9:03:40 p.m.,COMUNA 13,COLEGIALES,GARCIA, TEODORO,3476,,-34.5798113185379,-58.4517794942924,WEB,MASCULINO,CERRADO
00000584/17,201701,ALUMBRADO,REPARACION DE LUMINARIA,REPARACION DE LUMINARIA APAGADA DURANTE LA NOCHE,SOLICITUD,1/1/2017,9:04:52 p.m.,COMUNA 5,BOEDO,HUMBERTO 1°,3585,,-34.6244872073639,-58.4159100797784,APP,FEMENINO,CERRADO
00000586/17,201701,TRANSITO,VEHICULOS ABANDONADOS,REMOCION DE VEHICULO / AUTO ABANDONADO,SOLICITUD,1/1/2017,9:06:36 p.m.,COMUNA 15,VILLA CRESPO,URIARTE,1024,,-34.591438905213,-58.4381263626788,WEB,MASCULINO,CERRADO
00000588/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,9:07:53 p.m.,COMUNA 12,VILLA URQUIZA,JURAMENTO,4449,,-34.573678912727,-58.4764766138056,WEB,MASCULINO,CERRADO
00000590/17,201701,ORDENAMIENTO DEL ESPACIO PUBLICO,OCUPACION INDEBIDA,MARQUESINA / TOLDO / ANUNCIO PUBLICITARIO EN MAL ESTADO,DENUNCIA,1/1/2017,9:11:08 p.m.,COMUNA 12,VILLA URQUIZA,DIAZ COLODRERO,3491,,-34.5640046683116,-58.4930887498841,APP,FEMENINO,CERRADO
00000596/17,201701,CALLES Y VEREDAS,REPARACION DE VEREDA,REPARACION DE VEREDA,SOLICITUD,1/1/2017,9:12:48 p.m.,COMUNA 12,VILLA URQUIZA,DIAZ COLODRERO,3493,,-34.5638888683644,-58.4931729004609,APP,FEMENINO,CERRADO
00000604/17,201701,TRANSITO,DENUNCIA VIAL,VEHICULO MAL ESTACIONADO,DENUNCIA,1/1/2017,9:17:29 p.m.,COMUNA 12,VILLA URQUIZA,JURAMENTO,3895,,-34.570587968334,-58.4712380438018,WEB,MASCULINO,CERRADO
